userName,score,at,content,sumber_bank,teks_bersih
Pengguna Google,1,2025-09-11 01:11:39,kejadian hari ini tepat nya jam 00.55 saya mau byr pake qris. uang sudah berhasil di transfer tapi uang tersebut belum masuk ke yang punya qris tersebut. ini BCA ada ajj y ulah nya.dan selalu ada kendala di saat kita lagi urgent. masa iya pembayaran qris nya sudah berhasil tapi ke yang punya qris tersebut gak masuk duit nya. duit saya pun gak ada hilang bgtu saja. apa perlu saya unistall apk ini yg selalu mengecewakan ini..!!!,BCA,jadi tertawa tepat nya jam byr pake qr code indonesia standard uang sukses transfer uang sebut belum_berhasil punya qr code indonesia standard sebut bank central asia ajj ulah nya selalu masalah penting masa bayar qr code indonesia standard nya sukses punya qr code indonesia standard sebut tidak_berhasil duit nya duit tidak_ada tertawa bgtu perlu unistall aplikasi selalu kecewa
Pengguna Google,5,2025-09-11 01:11:38,kenapa ya saya melakukan transaksi pengiriman saldo berkurang tp yg di krim belum terima uang yg saya kirim,BCA,laku transaksi kirim saldo kurang krim belum_terima uang kirim
Pengguna Google,1,2025-09-11 01:10:51,BGBLOK QRIS BCA GAGAL TAPI UANG DI SEDOT.JHNAM KAU,BCA,bgblok qr code indonesia standard bank central asia gagal uang sedot jhnam kau
Pengguna Google,1,2025-09-11 01:10:10,"UPDATE TRUS kaya sampah, ga guna . tjuan apaah... cuma kegiatan team IT. SEKARANG KECEWA , QRIS BCA 911 GAGAL TRKIRIM TAPI SALDO KEPOTONG. RAMPOK LU... KECEWAA... MALING... BALIKIN. 11 september 2025",BCA,baru kemudian sampah tidak_berguna tjuan apaah giat team it skrg kecewa qr code indonesia standard bank central asia gagal trkirim saldo potong rampok kamu kecewaa maling balikin september
Pengguna Google,4,2025-09-11 01:09:14,saya lakukan taransaksi qris gagal tapi saldo sudah kepotong itu gimna ya cara balikin nya,BCA,laku taransaksi qr code indonesia standard gagal saldo potong gimna cara balikin nya
Pengguna Google,1,2025-09-11 01:08:52,pelayanan online kurang sugap,BCA,layan aktif kurang_sugap
Pengguna Google,1,2025-09-11 01:08:43,"transaksi Qris gagal tapi saldo kepotong 200,aneh layanan kurang bagus parah parah",BCA,transaksi qr code indonesia standard gagal saldo potong aneh layan kurang_baik banget banget
Pengguna Google,2,2025-09-11 01:07:40,sangat kecewa ! saya 2x transaksi via Qris di notifikasi nya sedang gngguan .namun mutasi saldo nya kluar . alhasil saldo hilang 😡,BCA,sangat kecewa 2x transaksi via qr code indonesia standard notifikasi nya sedang gngguan mutasi rekening saldo nya kluar alhasil saldo tertawa
Pengguna Google,1,2025-09-11 01:06:59,"TOLONG DONG GIMANA INI SOAL SCAN QR,MUTASI REKENING DB SUDAH BERHASIL, DI PIHAK PENJUAL ATAU MERCHANT MALAH GA MASUK! INI DUIT SAYA KEMANA? KALO BELOM BISA MAKSIMALIN PEMBAYARAN QR GAUSAH BUAT!",BCA,bantu partikel bagaimana soal scan qr code mutasi rekening rekening db sukses pihak jual merchant malah tidak_berhasil duit bom maksimalin bayar qr code gausah
Pengguna Google,3,2025-09-11 01:06:09,"saldo saya belum"" masuk juga dari jam 22:00wib....waduh ga beres nih bca",BCA,saldo belum hasil jam 00wib waduh tidak_beres nih bank central asia
Pengguna Google,2,2025-09-11 01:06:01,mohon bantuanya saldo kepotong qris pending,BCA,mohon bantuanya saldo potong qr code indonesia standard pending
Pengguna Google,1,2025-09-11 01:05:03,qris gagal tapi saldo kepotong,BCA,qr code indonesia standard gagal saldo potong
Pengguna Google,1,2025-09-11 01:04:24,baru x ini melakukan transaksi QR saldo kepotong laporan tidak ada,BCA,new x laku transaksi qr code saldo potong lapor tidak_ada
Pengguna Google,1,2025-09-11 01:04:05,"aplikasi mafia ,kalo transaksi gagal GK usah dipotong .lu kira gampang nyari duit .balikin duit nasabah",BCA,aplikasi mafia transaksi gagal tidak_usah potong kamu kira mudah nyari duit balikin duit nasabah
Pengguna Google,1,2025-09-11 01:03:55,transaksi pake qris selalu gagal tidak sampi tujan ..tapi uang nya kepotong terus entah lari kemana.sangat kecewa.250 rb hilang..ku kira bca terpercya nomor 1 dari bank lain..tapi saya sala menilai..pertama dan terahir kali pake bca,BCA,transaksi pake qr code indonesia standard selalu gagal tidak_sampi tujan uang nya potong kemudian entah lari sangat kecewa rb tertawa ku kira bank central asia terpercya nomor bank sala nilai pertama terahir kali pake bank central asia
Pengguna Google,1,2025-09-11 01:03:30,hallo BCA. saya ada kendala untuk transaksi. saldo terpotong tapi transaksi saya tidak masuk di penjual. tolong di bantu.,BCA,tertawa bank central asia masalah transaksi saldo potong transaksi tidak_berhasil jual bantu
Pengguna Google,1,2025-09-11 01:02:52,"mohon maaf kenapa saya transaksi qr jama 00.00 hari ini 11 september 2025 saldod kepotong tp d merchant belum masuk. saya sudah pakai 5 hp buat tlvon halo bca ga ada 1 pun diangkat ,email blum ada balasan live chat penuh gabisa masuk.udah 1 jam.tolong perbaiki min.",BCA,mohon maaf transaksi qr code jama tertawa september saldod potong d merchant belum_berhasil pakai handphone tlvon tertawa bank central asia tidak_ada angkat email blum balas live chat penuh tidak_bisa hasil jam bantu baik min
Pengguna Google,1,2025-09-11 00:59:57,"jiirr gua transaksi qris sldo gua berkurang ke penjual blom masuk , saldo gua blom balik ini woi BCA",BCA,jiirr transaksi qr code indonesia standard sldo kurang jual blom hasil saldo blom balik woi bank central asia
Pengguna Google,1,2025-09-11 00:58:50,"QRIS 3X TRANSAKSI GAGAL, SALDO TERPOTONG, TELP HALLO BCA TIDAK BISA.. bagaimana dengan saldo saya?",BCA,qr code indonesia standard 3x transaksi gagal saldo potong telp tertawa bank central asia tidak_dapat bagaimana saldo
Pengguna Google,1,2025-09-11 00:58:26,rusak nih BCA transaksi qris gagal tapi saldo tetep terpotong alhasil gatau kemana itu saldo huh kacau,BCA,error nih bank central asia transaksi qr code indonesia standard gagal saldo tetep potong alhasil gatau saldo huh kacau
Pengguna Google,1,2025-09-11 00:57:39,parah kali . transaksi gagal tapi tetep di potong saldo. gimana sih pihak bank ni . gak jelas banget . duit satu satu nya . brobrok . udah ke sekian kalinya gini trus .,BCA,banget kali transaksi gagal tetep potong saldo bagaimana partikel pihak bank ni tidak_jelas sangat duit satu satu nya brobrok sekian kali gin kemudian
Pengguna Google,1,2025-09-11 00:57:28,ini kenapa qris gagal transaksi TPI uang menghilang kmna,BCA,qr code indonesia standard gagal transaksi uang hilang kmna
Pengguna Google,1,2025-09-11 00:56:56,ituu gimna bayar qr lagii gangguan saldo berkurang tapi g masuk gimna itu,BCA,ituu gimna bayar qr code lagi kendala teknis saldo kurang hasil gimna
Pengguna Google,1,2025-09-11 00:54:40,"ini gmn? uang Saya ilang, transaksi qris, keterangan gagal. di tujuan qrisnya juga tidak adaaa. syaa coba 3x. 3x juga uang saya hilang sesuai jumlah qris. tp tidak ada di tujuan qris tsb. tapi uangnya entah ke antah berantah. mohon maaf ya saya nyari uang kerja walaupun g seberapa. mohon di proses",BCA,bagaimana uang ilang transaksi qr code indonesia standard terang gagal tuju qrisnya tidak_ada syaa coba 3x 3x uang tertawa sesuai jumlah qr code indonesia standard tidak_ada tuju qr code indonesia standard tsb uang entah antah antah mohon maaf nyari uang kerja walaupun berapa mohon proses
Pengguna Google,2,2025-09-11 00:50:33,"saya melakukan pembayaran QR, dana tidak masuk di penerima, saldo saya terpotong, mutasi juga ada. ini uang kemana sebenarnya. tolong pihak bca bertanggung jawab.",BCA,laku bayar qr code dana tidak_berhasil terima saldo potong mutasi rekening uang benar bantu pihak bank central asia tanggung jawab
Pengguna Google,1,2025-09-11 00:49:01,QRIS gagal tapi saldo kepotong apk sampah,BCA,qr code indonesia standard gagal saldo potong aplikasi sampah
Pengguna Google,2,2025-09-11 00:48:37,"beberapa kali pembayaran lewat qris membuat kecewa, setelah scan gagal dan saldo terpotong,dan pernah di salah satu tempat belanja,nominal 1jt lebih bayar lewat qris gagal dan terpotong,sampai di kira saya berbohong oleh pihak Kasir Untung nya komunikasi lewat telepon biasa bisa di kembalikan saldo saya,dan sekarang terjadi lagi seperti ini,saya harus mengadu ke mana ya???",BCA,beberapa kali bayar lewat qr code indonesia standard buat kecewa abis scan gagal saldo potong pernah keliru satu tempat belanja nominal 1jt lebih bayar lewat qr code indonesia standard gagal potong kira bohong pihak kasir untung nya komunikasi lewat telepon biasa kembali saldo skrg jadi tertawa adu mana
Pengguna Google,1,2025-09-11 00:45:27,qris tulisan top up gagal tapi saldo ke potong aneh agak kecewa walaupun gk seberapa,BCA,qr code indonesia standard tulis top upload gagal saldo potong aneh kecewa walaupun tidak_seberapa
Pengguna Google,1,2025-09-11 00:44:41,gak jelas transaksi qris tidak berhasil saldo terpotong cek mutasi juga gak ada uang lari kemana coba call bca selalu gagal kacau makin gak jelas perbankan balikin uang saya,BCA,tidak_jelas transaksi qr code indonesia standard tidak_sukses saldo potong cek mutasi rekening tidak_ada uang lari coba call bank central asia selalu gagal kacau makin tidak_jelas perban balikin uang
Pengguna Google,1,2025-09-11 00:43:59,"gangguan nya ga kira kira... transaksi saya terhmabat... maintenance nya terlalu lama... proses transaksi gagal,tapi saldo terpotong... #urgency",BCA,kendala teknis nya tidak_kira kira transaksi terhmabat maintenance nya terlalu lambat proses transaksi gagal saldo potong urgency
Pengguna Google,1,2025-09-11 00:43:01,ini kenapa ya terasaksi pake QR pending tapi saldo nya ilang kemana,BCA,terasaksi pake qr code pending saldo nya ilang
Pengguna Google,1,2025-09-11 00:41:59,kenapa pembayaran melalui QR selalu gagal tapi saldo saya terpotong terus tiap kali prosesnya gagal tolong di selesaikan!!,BCA,bayar lalu qr code selalu gagal saldo potong kemudian tiap kali proses gagal bantu selesai
Pengguna Google,1,2025-09-11 00:40:57,"pembayaran via qris gagal tapi saldo terpotong, dan setelah komplen melalui email dan watshap satupun tidak ada balasan, sangat mengecewakan, sekelas bank BCA tidak bisa menanggapi masalah sepele seperti ini.",BCA,bayar via qr code indonesia standard gagal saldo potong abis komplen lalu email watshap satu tidak_ada balas sangat kecewa kelas bank bank central asia tidak_dapat tanggap kendala sepele
Pengguna Google,2,2025-09-11 00:40:47,"tolong balikin duit qris yang sudah kepotong karena transaksi gagal , brpa orang aja transaksi gagal ada yg 200 dan kelipatan 50 rb...,kalau sistem eror transaksi gagal ya jangan dipotong. coba bayangkan jika ada transaksi gagal lebih dari 1000 orang brpa juta aja masuk.",BCA,bantu balikin duit qr code indonesia standard potong transaksi gagal brpa orang transaksi gagal kelipat rb sistem error transaksi gagal jangan_dipotong coba bayang transaksi gagal lebih orang brpa juta hasil
Pengguna Google,1,2025-09-11 00:40:44,"sangat kecewa berat, masa transaksi qris nya gagal,tapi saldonya tetep kepotong. dimutasi juga ada potongannya,tapi notifnya gagal kan kocak.",BCA,sangat kecewa berat masa transaksi qr code indonesia standard nya gagal saldo tetep potong mutasi potong notifnya gagal kan kocak
Pengguna Google,1,2025-09-11 00:37:34,"Apalah bca ini , transaksi qriss saldo hilang transaksi gagal , payah yah",BCA,apa bank central asia transaksi qriss saldo tertawa transaksi gagal payah yah
Pengguna Google,1,2025-09-11 00:36:30,"Kecewa banget, bayar pake Qris, 3x coba dan selalu keluar tulisan ""transaksi gagal silahkan coba kembali"", udah tau itu gagal, tapi kenapa saldo nya malah berkurang,padahal udah jelas jelas itu transaksi nya gagal. kecewa banget pokoknya.",BCA,kecewa sangat bayar pake qr code indonesia standard 3x coba selalu keluar tulis transaksi gagal silah coba tau gagal saldo nya malah kurang padahal jelas jelas transaksi nya gagal kecewa sangat pokok
Pengguna Google,1,2025-09-11 00:35:21,"kecewa saya, saya mau ngirim pake QR malah ga bisa tp saldo kepotong, ke QR tujuan jg ga nyampe, parah BCA, tolong lah balikin saldo saya",BCA,kecewa ngirim pake qr code malah tidak_dapat saldo potong qr code tuju tidak_nyampe banget bank central asia bantu partikel balikin saldo
Pengguna Google,2,2025-09-11 00:34:02,"Ni BCA gimana transaksi pakai Qris saldo kepotong,tapi transaksi gagal.ada apa dengan BCA sekarang?saldo gak balik,tanggung jawabnya mana",BCA,ni bank central asia bagaimana transaksi pakai qr code indonesia standard saldo potong transaksi gagal bank central asia skrg saldo tidak_balik tanggung jawab mana
Pengguna Google,1,2025-09-11 00:33:54,kecawa,BCA,kecawa
Pengguna Google,2,2025-09-11 00:31:52,transaksi gagal saldo kepotong ...gak ada histroy lagi ...bayar pake qwris soalnya Tidak ada notif error' tapi di mutasi ada tapi transaksi gagal.. bisa balik gak ya...otomatis,BCA,transaksi gagal saldo potong tidak_ada tertawa bayar pake qwris tidak_ada notif error mutasi rekening transaksi gagal balik tidak_ya otomatis
Pengguna Google,3,2025-09-11 00:31:21,gimana sih habis di update mau transaksi comercial malah ga bisa adehhh... kecewa pdhl urgent,BCA,bagaimana partikel tertawa baru transaksi comercial malah tidak_dapat adeh kecewa pdhl penting
Pengguna Google,1,2025-09-11 00:30:10,Gw qr gagal tapi saldonya berkurang gmna sih ini BCA mana saldo buat bayar utang lagi duh,BCA,qr code gagal saldo kurang gmna partikel bank central asia mana saldo bayar utang duh
Pengguna Google,1,2025-09-11 00:29:14,"2x transaksi melalui qris tapi gagal, pas di cek saldo kepotong? bagaimana ini? pelayanan nya sangat buruk 👎",BCA,2x transaksi lalu qr code indonesia standard gagal pas cek saldo potong bagaimana layan nya sangat jelek
Pengguna Google,2,2025-09-11 00:29:04,"CARAAN GUA KALO QRIS LAGI BERMASALAH HIMBAU KASIH TAU DONG, INI MAU HUBUNGIN LEWAT HALO BCA SUSAH BANGET SALDO LENYAP NYANGKUT DI BCA, MAU TELPON HALO BCA GAJELAS APLIKASI NYA",BCA,cara qr code indonesia standard masalah tertawa kasih tau partikel hubungin lewat tertawa bank central asia sulit sangat saldo lenyap nyangkut bank central asia telepon tertawa bank central asia gajelas aplikasi nya
Pengguna Google,1,2025-09-11 00:28:02,"pembayaran via qris gagal tapi saldo udah kepotong, aplikasi ngga jelas. 2 kali transaksi gagal semua tapi saldo kepotong dan di inbok nggak ada riwayatnya.. sumpah kapok aku kalo kayak gini. komplain juga susah",BCA,bayar via qr code indonesia standard gagal saldo potong aplikasi tidak_jelas kali transaksi gagal semua saldo potong inbok tidak_ada riwayat sumpah kapok gin komplain sulit
Pengguna Google,2,2025-09-11 00:25:17,"transfer vua qris, gagal tapi saldo terpotong",BCA,transfer vua qr code indonesia standard gagal saldo potong
Pengguna Google,5,2025-09-11 00:24:00,saya transfer QR saldo terpotong tapi gagal apakah saldo kembali,BCA,transfer qr code saldo potong gagal saldo
Pengguna Google,2,2025-09-11 00:23:46,updte baru bikin lemot,BCA,updte new bikin lambat
Pengguna Google,1,2025-09-11 00:23:29,"qrs gagal saldo ilang, ga balik lagi aneh, udah ke 3 x nya gua kaya gitu",BCA,qrs gagal saldo ilang tidak_balik aneh x nya
Pengguna Google,1,2025-09-11 00:23:10,fitur qiris sangat berbahaya keterangan transaksi gagal namun saldo terpotong tdk kembali tidak seberapa namun sangat berbahaya. para devlover apk ini tolong diperhatikan,BCA,fitur qiris sangat bahaya terang transaksi gagal saldo potong tidak_kembali tidak_seberapa sangat bahaya devlover aplikasi bantu perhati
Pengguna Google,1,2025-09-11 00:22:43,"woi bca mobile kenapa sya pake qris gagal,tapi saldo kepotong,sedangkan cek transaksi ga ada,uang sya ilang kemana!!!!!!!!😠😠😠😠😠",BCA,woi bank central asia mobile sya pake qr code indonesia standard gagal saldo potong cek transaksi tidak_ada uang sya ilang
Pengguna Google,1,2025-09-11 00:22:41,"kecewa banget saya transaksi menggunakan qris tapi gagal dan saldo tetap kepotong entah kemana ga balik lagi, udah hubungi cs gaada tanggapan",BCA,kecewa sangat transaksi guna qr code indonesia standard gagal saldo tetap potong entah tidak_balik hubung customer service gaada tanggap
Pengguna Google,1,2025-09-11 00:22:41,"ini gimana , transaksi gagal uang malah ilang",BCA,bagaimana transaksi gagal uang malah ilang
Pengguna Google,1,2025-09-11 00:21:56,tolong BCA saya tadi transaksi lewat qris status transaksi gagal tapi saldo berkurang tolong penjelasan nya,BCA,bantu bank central asia tadi transaksi lewat qr code indonesia standard status transaksi gagal saldo kurang bantu jelas nya
Pengguna Google,4,2025-09-11 00:20:00,"Kenapa m-bca banking sering sekali gangguan kak,transfer melalui Qris,saldo terpotong akan tetapi tidak masuk",BCA,m bank central asia banking sering sangat kendala teknis kak transfer lalu qr code indonesia standard saldo potong tidak_berhasil
Pengguna Google,1,2025-09-11 00:17:45,pembayaran melalui qris gagal saldo terpotong... gmn kelanjutannya?,BCA,bayar lalu qr code indonesia standard gagal saldo potong bagaimana lanjut
