userName,score,at,content,sumber_bank,teks_bersih,label,label_code
Pengguna Google,1,2025-12-09 14:20:52,kenapa vermuk gak bisa2 udh tempat nya terang tetap aja gak bisa,BCA,verifikasi wajah tidak_bisa2 tempat nya terang tetap tidak_dapat,negative,0
Pengguna Google,5,2025-12-21 23:11:40,wonder 👍,BNI,wonder,positive,2
Pengguna Google,5,2026-01-29 17:52:05,bagus banget aplikasinya sangat membantu,BNI,baik sangat aplikasi sangat bantu,positive,2
Pengguna Google,5,2026-01-20 14:24:45,mantap apk pokonya ok,BNI,mantap aplikasi poko baik,positive,2
Pengguna Google,5,2026-01-29 21:22:25,aplikasi BRImo yg mudah dan praktis.,BRI,aplikasi brimo mudah praktis,positive,2
Pengguna Google,5,2026-01-23 14:52:04,"hai,,,,bri mo,knapa verifikasi wajah slalu gagal,,,sdah 5 hri slalu gagal,pdahal intruksi sdah di ikuti.",BRI,hai bank rakyat indonesia knapa verifikasi wajah slalu gagal sdah hri slalu gagal pdahal intruksi sdah ikut,positive,2
Pengguna Google,5,2025-08-02 11:48:03,"cara aktivasi gagal terus ,,, sms nya cara gimana",BCA,cara aktivasi gagal kemudian sms nya cara bagaimana,positive,2
Pengguna Google,5,2025-12-16 10:15:12,Terima kasih wondr sudah memudahkan transaksi saya 🙏😇,BNI,terima kasih wondr mudah transaksi,positive,2
Pengguna Google,5,2026-02-14 16:37:04,mohon bantuan nya kenapa berapa minggu ini aplikasi brimo nya gak bisa di buka keluar layar putih tidak bisa login tidak bisa transaksi mohon bantuannya ka,BRI,mohon nya berapa minggu aplikasi brimo nya tidak_dapat buka keluar layar putih tidak_dapat login tidak_dapat transaksi mohon bantu ka,positive,2
jonokang 15,5,2025-07-31 08:18:39,good jobs,BCA,good jobs,positive,2
Pengguna Google,4,2025-12-23 17:18:54,saya tidak bisa pakai fitur bayar air aplikasi juga sering eror,BNI,tidak_dapat pakai fitur bayar air aplikasi sering error,positive,2
Pengguna Google,1,2025-09-22 23:26:45,"sering terjadi qrs gagal terus saldo ttp terpotong,sudah beberapa kali gtu dan dan gak kembalj",BCA,sering jadi qrs gagal kemudian saldo ttp potong beberapa kali tidak_kembalj,negative,0
Pengguna Google,5,2026-02-15 14:36:53,Mantap Sekali,BNI,mantap sangat,positive,2
Pengguna Google,1,2025-11-30 17:55:15,tak berguna,BCA,tidak_guna,negative,0
Pengguna Google,1,2026-02-01 09:08:47,"masa cuman gara² pas pembuatan pin nya gagal, sampe sekarang malah gak bisa masuk ke akun brimo",BRI,masa cuman gara2 pas buat kode akses nya gagal sampe skrg malah tidak_dapat hasil akun brimo,negative,0
Pengguna Google,1,2025-12-02 11:53:37,gajelas sekarang indikator nya merah terus padahal jaringan bagus,BCA,gajelas skrg indikator nya merah kemudian padahal jaring baik,negative,0
Pengguna Google,2,2026-02-21 00:41:41,sering notif merah dan force close app setelah update,BCA,sering notif merah force close aplikasi abis baru,negative,0
Pengguna Google,4,2026-01-29 08:54:27,perbanyak fitur baru,BNI,banyak fitur new,positive,2
Pengguna Google,5,2026-01-25 16:33:40,aplikasi Terbaik bankingphone,BRI,aplikasi baik bankingphone,positive,2
Pengguna Google,5,2026-02-24 21:01:15,sangat membantu dan sangat mantab,BNI,sangat bantu sangat mantab,positive,2
Pengguna Google,5,2026-02-07 07:36:37,aplikasi gak ribet,BRI,aplikasi tidak_rumit,positive,2
Pengguna Google,1,2026-01-23 23:41:55,"lampu indikator merah trus , susah buat transaksi jadinya",BCA,lampu indikator merah kemudian sulit transaksi jadi,negative,0
Pengguna Google,5,2026-02-13 09:49:07,"selama menggunakan wondr untungnya tidak ada kendala, uang saya aman dan suka bgt dengan tampilan wondr hehe🤭 oh iya saya ada saran mungkin wondr bisa nambahin fitur intip saldo gitu oh iya saya mau spread awareness aja, untuk nasabah lain selalu waspada ama link scam entah dari email, sms, whatsapp yang mengatasnamakan nama bank yg kita pakai, dlm bertransaksi dgn tempat topup yg mencurigakan juga. stay safe semuaa, selama g ngelakuin transaksi/langganan aneh2 uang di rekening bkl aman kok👌",BNI,lama guna wondr untung tidak_ada masalah uang aman suka sangat tampil wondr tertawa saran mungkin wondr nambahin fitur intip saldo spread awareness nasabah selalu waspada ama link scam entah email sms whatsapp mengatasnamakan nama bank pakai transaksi tempat isi ulang curiga stay safe semuaa lama ngelakuin transaksi langgan aneh2 uang rekening bkl aman,positive,2
Pengguna Google,1,2025-09-11 00:45:27,qris tulisan top up gagal tapi saldo ke potong aneh agak kecewa walaupun gk seberapa,BCA,qr code indonesia standard tulis top upload gagal saldo potong aneh kecewa walaupun tidak_seberapa,negative,0
Pengguna Google,2,2026-02-08 21:14:39,"saya kasih bintang 2 karena BNI jauh tertinggal dengan Bank lain seperti BCA,regristasi mudah hanya melalui hp tanpa ke bank bisa bikin mobile banking lewat handphone,kalo BNI jujur tidak ada perkembangan yang lebih baik,daftar BNI mobile lewat aplikasi wonder aja susahnya minta ampun. saya harap bisa di perbaiki dan semakin maju agar bisa bersaing dengan bank2 lain.",BNI,kasih bintang bank negara indonesia jauh tinggal bank bank central asia regristasi mudah tertawa lalu handphone bank bikin mobile banking lewat tertawa bank negara indonesia jujur tidak_ada kembang lebih bagus daftar bank negara indonesia mobile lewat aplikasi wonder susah minta ampun tertawa baik makin maju saing bank2,negative,0
Pengguna Google,5,2025-08-06 09:32:19,BANk paling the best utk sgala pelayanan 👍,BCA,bank paling the best sgala layan,positive,2
Pengguna Google,5,2026-02-14 18:35:37,wondr emang yg terbaik sangat membantu dan aman aku suka BNI ini semakin jaya🥰🥰,BNI,wondr emang baik sangat bantu aman suka bank negara indonesia makin jaya,positive,2
andarias tangke,5,2025-12-15 22:31:09,praktis dan lengkap,BNI,praktis lengkap,positive,2
Pengguna Google,5,2025-09-12 15:54:05,saldo berkurang saat transaksi melalui qris sampe sekarang blm balik gimna KA,BCA,saldo kurang transaksi lalu qr code indonesia standard sampe skrg blm balik gimna ka,positive,2
arga sera123,2,2025-12-16 04:27:55,aplikasi kagak jelas tidak bisa buat transaksi marai met,BNI,aplikasi kagak jelas tidak_dapat transaksi mara met,negative,0
Pengguna Google,5,2026-01-27 15:44:15,Ok lebih mudah bertransaksi,BRI,baik lebih mudah transaksi,positive,2
Pengguna Google,5,2025-09-16 17:40:47,aplikasi simpanan uang terpercaya,BCA,aplikasi simpan uang aman,positive,2
Pengguna Google,5,2026-02-24 11:09:05,sekarang mau beli pulsa paket data atau apapun jadi lebih mudah makasih brimo,BRI,skrg beli pulsa paket data apa jadi lebih mudah makasih brimo,positive,2
Pengguna Google,1,2025-08-15 00:54:02,"BCA prioritas aja disepelein. apalagi yg biasa"" gini",BCA,bank central asia prioritas disepelein biasa gin,negative,0
Pengguna Google,1,2026-01-17 18:37:44,"ini BNI anti kritik atau gmn? saya jg dah liat komen"" orang sama masalahnya kek yg dialamin. qris gabisa, tf keorang gabisa, pakek yang 6.500 kadang bisa kadang ga , tf kedana gagal, kek apalagi njir ini mbanking mau dipakek buat apa jadi kalau semua transaksi gabisa sedangkan saya perlu tf cepet akhirnya ketunda perkara ini aja",BNI,bank negara indonesia anti kritik bagaimana liat komen orang sama masalah kek alamin qr code indonesia standard tidak_bisa transfer orang tidak_bisa pakek kadang kadang tidak transfer dana gagal kek njir mobile banking dipakek jadi semua transaksi tidak_bisa perlu transfer cepet akhir tunda perkara,negative,0
Pengguna Google,1,2026-02-23 05:02:25,"sekarang banyak error, nggak bisa kebuka, ngeblank, layar putih, tolong diperbaiki dong, biar konsumen puas",BRI,skrg banyak error tidak_dapat buka layar putih layar putih bantu baik partikel biar konsumen puas,negative,0
Pengguna Google,5,2025-09-03 22:27:10,loveyou,BCA,loveyou,positive,2
Pengguna Google,1,2026-01-12 03:02:17,gua di India aplikasinya ngga ada d layar utama kenapa min,BNI,india aplikasi tidak_ada d layar utama min,negative,0
Pengguna Google,5,2026-02-07 23:20:01,"Kecewa, Awal pake normal aja, setelah update malah gabisa login, stuck loading, udah pake fingerprint loading lama internet buruk lah padahal wifi aman aja pas buka app lain, trus maaf transaksi mu belum bisa di proses lah, gajelas",BRI,kecewa awal pake normal abis baru malah tidak_bisa login stuck loading pake pindai sidik jari loading lambat internet jelek partikel padahal wifi aman pas buka aplikasi kemudian maaf transaksi mu belum_dapat proses partikel gajelas,positive,2
Pengguna Google,5,2025-12-22 16:40:53,NOTIFIKASI TRANSAKSI LAMBAT,BNI,notifikasi transaksi lambat,positive,2
Pengguna Google,1,2026-02-20 23:03:37,nggak bisa login,BRI,tidak_dapat login,negative,0
Pengguna Google,1,2025-08-14 22:39:09,SELAMAT TINGGAL BCA TERIMAKASIH SUDAH MENEMANI DARI TAHAPAN EKSPRESI DAN SEKARANG AKU MERASA TIDAK AMAN,BCA,selamat tinggal bank central asia terimakasih tani tahap ekspresi skrg rasa tidak_aman,negative,0
Muhammad Holil,1,2026-01-21 04:56:45,aplikasinya tiba tiba tidak bisa dibuka kecewa banget,BRI,aplikasi tiba tiba tidak_dapat buka kecewa sangat,negative,0
Pengguna Google,1,2025-11-23 04:18:01,lemot . hampir tiap saat maintes mulu . jadi terhalang setiap transaksi .,BCA,lambat tertawa tiap maintes selalu jadi halang transaksi,negative,0
Pengguna Google,1,2025-09-23 11:06:51,transaksi Qrish gagal tapi saldo terpotong ..sistem tolol ga bisa auto refund. bayangin berapa byk org ga cek mutasi ga tau uangnya terpotong. apa ini cara kotor menilap uang nasabah? jika tidak report selamanya uang tdk kmbali. dan klo bkin laporan prosesny ribett berharri2. pdhl tggl refund aja beres .,BCA,transaksi qrish gagal saldo potong sistem tolol tidak_dapat auto refund bayangin berapa byk orang tidak_cek mutasi rekening tidak_tau uang potong cara kotor tilap uang nasabah tidak_report lama uang tidak_kmbali bkin lapor prosesny ribett berharri2 pdhl tggl refund beres,negative,0
nawan,4,2025-07-18 19:28:11,"mohon untuk mutasi rekening di sediakan jam pengiriman, karena struk bca tidak memiliki nama pengirim sedangkan di mutasi tidak ada jam pengiriman yang spesifik, terkadang ada customer yang membayar via transfer melalui link dan tidak ada nama pengirim untuk struk pengirim BCA",BCA,mohon mutasi rekening rekening sedia jam kirim struk bank central asia tidak_memiliki nama kirim mutasi rekening tidak_ada jam kirim spesifik terkadang customer bayar via transfer lalu link tidak_ada nama kirim struk kirim bank central asia,positive,2
Pengguna Google,5,2026-02-03 10:02:45,pembayaran syahriyah bulan Pebruary & jajan 1 bulan atas nama HARLAND FADILLAH,BNI,bayar syahriyah bulan pebruary jajan bulan atas nama tertawa fadil,positive,2
Pengguna Google,1,2025-09-21 17:57:57,No comen dah ama bank satu...,BCA,tidak_comen ama bank satu,negative,0
Nak Fairel,1,2026-01-20 15:43:11,"Bank besar,tp aplikasinya payah.KTP baret dikit saja ga bs buat login (yg ga valid lah,data tdk di temukan lah?Utk verifikasi data pemilik,harusnya aplikasi di tambahkan beberapa opsi untuk login,jgn cuma ktp saja.ya misalnya pake wajah,dsb.gegara ktp,jd ga bs login nih.mana mo cetak ktp di duscakpil blangkonya hbs lg,readynya kpn jg ga jls.hhh..ribet nya negri ini...!!!",BRI,bank besar aplikasi payah ktp baret dikit tidak_bs login tidak_valid partikel data tidak_di temu partikel verifikasi data milik tertawa aplikasi tambah beberapa opsi login jangan_hanya ktp contoh pake wajah gegara ktp jadi tidak_bs login nih mana cetak ktp duscakpil blangko hbs readynya kpn tidak_jls h rumit nya negri,negative,0
Pengguna Google,1,2026-02-25 13:20:49,"kuk Hari ini tgl 25/02/2026 aplikasi error??, tpi kuk sebagian min, mending pake M-banking yg lama.",BNI,kuk tertawa tgl aplikasi error kuk bagi min mending pake m banking lambat,negative,0
Pengguna Google,5,2026-02-01 08:12:21,lebih praktis dan efektif,BRI,lebih praktis efektif,positive,2
Pengguna Google,5,2026-02-04 14:55:37,lebih simpel dan mudah pokoknya BNI mantap,BNI,lebih simpel mudah pokok bank negara indonesia mantap,positive,2
Hikari Chan,5,2025-07-18 21:46:24,"sangat membantu, terima kasih",BCA,sangat bantu terima kasih,positive,2
Pengguna Google,5,2026-02-23 14:58:51,💪,BRI,,positive,2
Pengguna Google,1,2026-02-04 21:12:34,aplikasi mudah error tiba2 jadi putih,BRI,aplikasi mudah error tiba2 jadi putih,negative,0
Pengguna Google,5,2025-10-06 00:42:05,sangat simpel,BCA,sangat simpel,positive,2
Pengguna Google,1,2025-11-11 22:40:38,udah seminggu ini bca buat transaksi tidak bisa muncul warna hijau,BCA,minggu bank central asia transaksi tidak_dapat muncul warna tertawa,negative,0
Pengguna Google,5,2026-02-03 10:00:53,transaksi lemuh mudah terimakasih brimo,BRI,transaksi lemuh mudah terimakasih brimo,positive,2
Pengguna Google,5,2026-02-03 14:24:03,di coba ternyata cepat..dan mudah beserta aman,BRI,coba nyata cepat mudah serta aman,positive,2
Pengguna Google,2,2026-01-15 16:15:36,"JELEK! masa ada fitur life golas tanpa izin, mana ketarik 150k, udah gitu diawal cairnya tertera tgl 16, masa malah ganti tgl 25 kan ANEH! dan cairnya tu ngga genep 150k, tapi cuma 145k, dasar korup kalo mau promosi diawal ya genepin dong, kan situ yg mau bukan saya, kecuali saya yg mau bikin nah itu konsekuensi yg saya ambil.",BNI,buruk masa fitur life golas izin mana tarik 150k awal cair tera tgl masa malah ganti tgl kan aneh cair tu tidak_genep 150k 145k dasar korup promosi awal genepin partikel kan situ bukan_saya bikin nah konsekuensi ambil,negative,0
Pengguna Google,5,2025-12-27 10:19:46,layanan baik memuaskan,BNI,layan bagus muas,positive,2
Pengguna Google,2,2026-02-14 14:18:05,kok persyaratan tidak dapat di ceklis ..kok makin susah banget akses masuknya,BCA,syarat tidak_dapat ceklis makin sulit sangat akses masuk,negative,0
Pengguna Google,5,2026-02-25 21:29:35,terus terus terus tingkatkan,BNI,kemudian kemudian kemudian tingkat,positive,2
Pengguna Google,1,2025-09-12 14:48:54,"ribet banget BCA skrg! bayar dgn metode qris jelas"" gagal pembayarannya tapi saldo tetep kepotong! udh gitu pengajuan komplainnya ribet pula, gk balik"" duit nya smpe kelaperan gw!",BCA,rumit sangat bank central asia skrg bayar metode qr code indonesia standard jelas gagal bayar saldo tetep potong aju komplain rumit tidak_balik duit nya smpe kelaperan,negative,0
Pengguna Google,5,2026-01-06 08:32:57,sangat membatu segala macam transaksi pembayaran..,BNI,sangat batu segala macam transaksi bayar,positive,2
Pengguna Google,5,2026-01-05 09:18:37,tingkatkan lagi kualitas BNI pelayanan dan keamanan,BNI,tingkat kualitas bank negara indonesia layan aman,positive,2
Pengguna Google,1,2026-02-04 09:08:23,BRI Bank RUWET Indonesia,BRI,bank rakyat indonesia bank ruwet indonesia,negative,0
Pengguna Google,1,2025-10-15 13:54:37,"QRIS sering gangguan saldo terpotpng tapi tidak sampai ke penerima, keterangan transaksi gangguan tapi saldo tepotong sampai sekrang belum balik",BCA,qr code indonesia standard sering kendala teknis saldo terpotpng tidak_sampai terima terang transaksi kendala teknis saldo tepotong sekrang belum_balik,negative,0
Pengguna Google,1,2025-09-11 23:56:55,baru kali ini kecewa sama BCA....tf QRIS keterangan GAGAL. tapi saldo berkurang. cek mutasi ada...tapi di inbox ga ada. lucu2.!! ni duit rakyat balik ga nih.,BCA,new kali kecewa sama bank central asia transfer qr code indonesia standard terang gagal saldo kurang cek mutasi rekening inbox tidak_ada lucu2 ni duit rakyat balik tidak_nih,negative,0
Pengguna Google,2,2025-12-06 23:47:09,setelah update makin lemot susah bat mau transaksi. parah parah,BCA,abis baru makin lambat sulit bat transaksi banget banget,negative,0
Pengguna Google,3,2026-02-05 06:11:36,"Aplikasi sering gak bisa dibuka dan harus instal lagi kadang tiap 5 hari.bikin ribet dan gak nyaman,apalagi lagi butuh pas buka gak bisa.",BRI,aplikasi sering tidak_dapat buka tertawa pasang kadang tiap tertawa bikin rumit tidak_nyaman butuh pas buka tidak_dapat,neutral,1
Pengguna Google,5,2026-01-01 11:57:20,Simple.,BNI,simple,positive,2
Pengguna Google,3,2026-02-18 20:28:10,Terimakasih Brimo atas kemudahan yang diberikan.,BRI,terimakasih brimo atas mudah beri,neutral,1
Pengguna Google,5,2026-02-25 10:07:55,bagus aplikasinya ke e-wallet gratis,BRI,baik aplikasi e wallet gratis,positive,2
Pengguna Google,5,2025-12-04 12:16:56,sangat mudah digunakan,BCA,sangat mudah guna,positive,2
Pengguna Google,2,2026-01-15 08:27:28,masak transaksi tidak berhasil tapi saldo berkurang trus bilang udh di kembalikan cek mutasi pas di cek tidak ada kembalinya saldo udah 3 hari nunggu,BNI,masak transaksi tidak_sukses saldo kurang kemudian bilang kembali cek mutasi rekening pas cek tidak_ada kembali saldo tertawa nunggu,negative,0
Pengguna Google,5,2026-02-01 08:35:11,minta up date terus,BRI,minta upload date kemudian,positive,2
Pengguna Google,3,2026-02-16 12:54:44,kenapa ini aplikasi brimo nya. udah lama masih aja muncul layar putih. ga bisa kebuka.. cepet di perbaiki dong.,BRI,aplikasi brimo nya lambat muncul layar putih tidak_dapat buka cepet baik partikel,neutral,1
Pengguna Google,4,2026-02-07 17:21:27,tapcash nya gak bisa tranfer cuman bisa top up tapcash susah jika mau pindah kannya perlu narik ke indomaret,BNI,tapcash nya tidak_dapat tranfer cuman top upload tapcash sulit pindah kan perlu narik indomaret,positive,2
Pengguna Google,2,2025-11-06 06:10:34,knp nomer rekening sayah tidak terdaftar,BCA,knp nomer rekening sayah tidak_terdaftar,negative,0
Pengguna Google,3,2025-10-11 22:59:28,terlalu banyak telpon masuk dari cs yg gapenting! ganggu jam kerja.,BCA,terlalu banyak telepon hasil customer service gapenting ganggu jam kerja,neutral,1
Pengguna Google,5,2026-01-27 14:27:32,"Kalau bisa di pisah pisah sesuai kebutuhan Misal untuk belanjaan, pekerjaan, dll",BRI,pisah pisah sesuai butuh contoh belanja kerja,positive,2
Pengguna Google,1,2025-08-14 20:11:53,TIDAK AMANAH!!,BCA,tidak_terpercaya,negative,0
Pengguna Google,1,2026-02-05 21:59:13,setelah di update kenapa sekarang susah buat log in ya?,BRI,abis baru skrg sulit log in,negative,0
Pengguna Google,1,2025-10-11 21:57:27,aplikasi lebih buruk dari sampah,BCA,aplikasi lebih jelek sampah,negative,0
Pengguna Google,5,2025-08-10 17:31:33,pengn dapet hadiah dari bca. hahaha maaf mudh mudhan updetan nya bagus verifikasi nya ga trllu lama kemanan nya mngkin meningkat,BCA,pengn dapet tertawa bank central asia tertawa maaf mudh mudhan updetan nya baik verifikasi nya tidak_trllu lambat keman nya mngkin tingkat,positive,2
